ORG_ID,WATER_SUPPLIER_NAME,WORKSHEET_NAME,REVIEWED_BY_DWR,REQUIREMENTS_ADDRESSED,TOTAL_TYPE,TOTAL_VOLUME_2020_AF,TOTAL_VOLUME_2025_AF,TOTAL_VOLUME_2030_AF,TOTAL_VOLUME_2035_AF,TOTAL_VOLUME_2040_AF
2597,Vacaville  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,26093,27878,29763,31648,33059
2597,Vacaville  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,16985,17627,18327,19099,19888
2601,Valencia Water Company,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,28100,32100,36600,40000,39600
2601,Valencia Water Company,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,41686,43443,47583,49874,48320
2602,Vallecitos Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,21218.29059,24584.86057,26987.79975,28227.63044,0
2602,Vallecitos Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,32665.24228,34331.64838,35503.96354,37839.38719,0
2603,Vallejo  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,36679.34758,36679.34758,36679.34758,36679.34758,36679.34758
2603,Vallejo  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,25447.21805,24900.95601,23768.5364,23348.09876,22854.00782
2604,Valley Center Municipal Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,25094,26209,26218,26407,26585
2604,Valley Center Municipal Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,25094,26209,26218,26407,26585
2605,Valley County Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,8996.01,9147,9300.01,9456,9614
2605,Valley County Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,8996,9147,9300,9456,9614
2610,Valley Of The Moon Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,3122,3125,3112,3109,3117
2610,Valley Of The Moon Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,3650,3527,3432,3300,3300
2618,Valley Water Company,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,3026,3093,3162,3233,3306
2618,Valley Water Company,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,2961,2973,2985,2997,3009
2626,Vaughn Water Company,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,12984.77138,15199.58774,17792.1842,20827.31428,0
2626,Vaughn Water Company,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,33757.76635,33757.76635,33757.76635,33757.76635,0
2629,Ventura County Waterworks District No 01 - Moorpark,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,12346,12881,13239,13561,13892
2629,Ventura County Waterworks District No 01 - Moorpark,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,13360,14226,14467,14636,14899
2631,Ventura County Waterworks District No 08 - Simi Valley,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,19429,23742,25438,27270,28915
2631,Ventura County Waterworks District No 08 - Simi Valley,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,21588,29769,30110,30791,31171
2633,Vernon  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,10860,10860,10860,10860,10860
2633,Vernon  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,10860,10860,10860,10860,10860
2635,Victorville Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,27156,29699,32489,35197,37859
2635,Victorville Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,27156,29699,32489,35197,37859
2649,Vista Irrigation District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,19744,21320,22629,23317,24147
2649,Vista Irrigation District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,19744,21320,22629,23317,24147
2661,Walnut Valley Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,23359,24609,26054,27524,0
2661,Walnut Valley Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,21995,23199,24594,26012,0
2662,Wasco  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,6490.697803,7165.85313,7911.592877,8734.054821,0
2662,Wasco  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,6223.70456,6868.171008,7583.221877,8371.926055,0
2669,Watsonville  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,22000,22000,22000,22000,0
2669,Watsonville  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,11935,12133,12340,12560,0
2679,West Kern Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,21878,21968,22060,22153,22248
2679,West Kern Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,32050,26750,26750,26750,26100
2683,West Sacramento  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,25959.99974,26311.99927,29011.99925,31211.99922,33911.9992
2683,West Sacramento  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,14837.06596,16964.3226,19396.56775,22177.5388,25357.23115
2690,West Valley Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,36400,41900,45400,48400,48400
2690,West Valley Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,20799,22256,23803,25490,27311
2691,Westborough Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,1479.203944,1479.203944,1479.203944,1479.203944,1479.203944
2691,Westborough Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,850.0819345,853.1508223,843.9441588,840.8752709,843.9441588
2697,Western Municipal Water District Of Riverside,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,30814,33715,36416,39170,41704
2697,Western Municipal Water District Of Riverside,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,69718,76264,79672,92030,90400
2704,Westminster  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,11577,12427,12512,12509,12527
2704,Westminster  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,11577,12427,12512,12509,12527
2723,Whittier  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,7569,7819,7937,8011,8085
2723,Whittier  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,9272,9272,9272,9272,9272
2751,Windsor  Town Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,5978,6087,6427,6427,6427
2751,Windsor  Town Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,4605.3,4611,4615,4700.2,4808.88
2766,Woodland  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,15911,17024,18217,19492,20833
2766,Woodland  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,20960,20960,20960,25450,25450
2782,Yorba Linda Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,19946,21410,21558,21570,21582
2782,Yorba Linda Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,19946,21409,21558,21570,21582
2789,Yreka  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,2110,2111,2147,2162,2169
2789,Yreka  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,7799,7799,7799,7799,7799
2790,Yuba City,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,31044.86949,31044.86949,31044.86949,31044.86949,31044.86949
2790,Yuba City,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,18088.02499,20908.33292,24176.69848,27960.6372,32346.07794
2793,Yucaipa Valley Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,28879,30413,31598,33358,32608
2793,Yucaipa Valley Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,15719,16612,17536,18483,19445
